scope,character,card_id,model_id,name_en,name_zhs,total_runs_with,total_runs,appearance_probability,total_copies,copies_per_run
allCharacters,,DARK_EMBRACE,CARD.DARK_EMBRACE,Dark Embrace,黑暗之拥,1352,36533,0.0370076369309939,1489,0.04075767114663455
allCharacters,,PERFECTED_STRIKE,CARD.PERFECTED_STRIKE,Perfected Strike,完美打击,1346,36533,0.03684340185585635,8986,0.24596939753099936
allCharacters,,CRUSH_UNDER,CARD.CRUSH_UNDER,Crush Under,下砸,1335,36533,0.03654230421810418,1510,0.041332493909615964
allCharacters,,BUBBLE_BUBBLE,CARD.BUBBLE_BUBBLE,Bubble Bubble,咕嘟冒泡,1332,36533,0.036460186680535404,1549,0.04240002189801002
allCharacters,,FORGOTTEN_RITUAL,CARD.FORGOTTEN_RITUAL,Forgotten Ritual,被遗忘的仪式,1332,36533,0.036460186680535404,1547,0.04234527687296417
allCharacters,,DAGGER_SPRAY,CARD.DAGGER_SPRAY,Dagger Spray,匕首雨,1322,36533,0.03618646155530616,1440,0.03941641803301125
allCharacters,,SWORD_BOOMERANG,CARD.SWORD_BOOMERANG,Sword Boomerang,飞剑回旋镖,1318,36533,0.03607697150521447,1602,0.043850765061725014
allCharacters,,PYRE,CARD.PYRE,Pyre,薪火之源,1309,36533,0.035830618892508145,1456,0.03985437823337804
allCharacters,,LEAP,CARD.LEAP,Leap,飞跃,1306,36533,0.03574850135493937,1622,0.044398215312183506
allCharacters,,DARK_SHACKLES,CARD.DARK_SHACKLES,Dark Shackles,黑暗镣铐,1305,36533,0.03572112884241645,1503,0.04114088632195549
allCharacters,,BURST,CARD.BURST,Burst,爆发,1302,36533,0.03563901130484767,1409,0.03856787014480059
allCharacters,,SHOCKWAVE,CARD.SHOCKWAVE,Shockwave,震荡波,1302,36533,0.03563901130484767,1393,0.0381299099444338
allCharacters,,NO_ESCAPE,CARD.NO_ESCAPE,No Escape,无处可逃,1299,36533,0.0355568937672789,1799,0.04924315002874114
allCharacters,,BULK_UP,CARD.BULK_UP,Bulk Up,暴涨,1296,36533,0.035474776229710125,1655,0.04530150822544001
allCharacters,,PRODUCTION,CARD.PRODUCTION,Production,生产制造,1284,36533,0.03514630607943503,1447,0.03960802562067172
allCharacters,,ARSENAL,CARD.ARSENAL,Arsenal,武器库,1279,36533,0.03500944351682041,1451,0.03971751567076342
allCharacters,,PAGESTORM,CARD.PAGESTORM,Pagestorm,书页风暴,1276,36533,0.03492732597925163,1450,0.039690143158240494
allCharacters,,THRASH,CARD.THRASH,Thrash,痛殴,1270,36533,0.034763090904114086,1378,0.03771932225658993
allCharacters,,FLASH_OF_STEEL,CARD.FLASH_OF_STEEL,Flash of Steel,亮剑,1269,36533,0.03473571839159116,2109,0.05772862891084773
allCharacters,,HAZE,CARD.HAZE,Haze,迷雾,1263,36533,0.03457148331645362,1459,0.039936495770946816
allCharacters,,INFLAME,CARD.INFLAME,Inflame,燃烧,1258,36533,0.034434620753839,1454,0.03979963320833219
allCharacters,,APOTHEOSIS,CARD.APOTHEOSIS,Apotheosis,神化,1243,36533,0.03402403306599513,1285,0.035173678591957955
allCharacters,,CONQUEROR,CARD.CONQUEROR,Conqueror,征服者,1235,36533,0.03380505296581173,1422,0.03892371280759861
allCharacters,,SHADOWMELD,CARD.SHADOWMELD,Shadowmeld,融入暗影,1234,36533,0.03377768045328881,1331,0.03643281416801248
allCharacters,,SPUR,CARD.SPUR,Spur,增生,1234,36533,0.03377768045328881,1383,0.03785618481920455
allCharacters,,CRUELTY,CARD.CRUELTY,Cruelty,残酷,1233,36533,0.03375030794076588,1440,0.03941641803301125
allCharacters,,FERAL,CARD.FERAL,Feral,野性,1230,36533,0.03366819040319711,1718,0.047025976514384255
allCharacters,,IMPERVIOUS,CARD.IMPERVIOUS,Impervious,岿然不动,1225,36533,0.033531327840582485,1428,0.03908794788273615
allCharacters,,DEFRAGMENT,CARD.DEFRAGMENT,Defragment,碎片整理,1222,36533,0.03344921030301371,1578,0.04319382476117483
allCharacters,,MALAISE,CARD.MALAISE,Malaise,萎靡,1219,36533,0.03336709276544494,1431,0.03917006542030493
allCharacters,,PROWESS,CARD.PROWESS,Prowess,非凡技艺,1213,36533,0.03320285769030739,1356,0.037117126981085595
allCharacters,,SUPERMASSIVE,CARD.SUPERMASSIVE,Supermassive,超质量体,1204,36533,0.032956505077601075,1399,0.038294145019571346
allCharacters,,BACKSTAB,CARD.BACKSTAB,Backstab,背刺,1201,36533,0.0328743875400323,1370,0.03750034215640654
allCharacters,,BRAND,CARD.BRAND,Brand,烙印,1201,36533,0.0328743875400323,1303,0.0356663838173706
allCharacters,,FIGHT_THROUGH,CARD.FIGHT_THROUGH,Fight Through,强撑,1196,36533,0.03273752497741768,1475,0.04037445597131361
allCharacters,,TRANSFIGURE,CARD.TRANSFIGURE,Transfigure,重构,1192,36533,0.03262803492732598,1297,0.03550214874223305
allCharacters,,AUTOMATION,CARD.AUTOMATION,Automation,自动化,1191,36533,0.032600662414803055,1348,0.0368981468809022
allCharacters,,FAN_OF_KNIVES,CARD.FAN_OF_KNIVES,Fan of Knives,刀扇,1185,36533,0.03243642733966551,1264,0.034598855828976545
allCharacters,,BAD_LUCK,CARD.BAD_LUCK,Bad Luck,霉运,1183,36533,0.03238168231461966,1252,0.03427038567870145
allCharacters,,PILLAGE,CARD.PILLAGE,Pillage,劫掠,1179,36533,0.03227219226452796,1331,0.03643281416801248
allCharacters,,RADIATE,CARD.RADIATE,Radiate,辐射,1173,36533,0.03210795718939041,1364,0.03733610708126899
allCharacters,,COUNTDOWN,CARD.COUNTDOWN,Countdown,倒数计时,1172,36533,0.03208058467686749,1427,0.039060575370213235
allCharacters,,DYING_STAR,CARD.DYING_STAR,Dying Star,星灭,1171,36533,0.03205321216434456,1268,0.034708345879068236
allCharacters,,FLATTEN,CARD.FLATTEN,Flatten,重压,1170,36533,0.03202583965182164,1556,0.04259162948567049
allCharacters,,SCAVENGE,CARD.SCAVENGE,Scavenge,内存清理,1170,36533,0.03202583965182164,1324,0.03624120658035201
allCharacters,,CALL_OF_THE_VOID,CARD.CALL_OF_THE_VOID,Call of the Void,虚空之唤,1163,36533,0.031834232064161166,1298,0.035529521254755975
allCharacters,,BARRICADE,CARD.BARRICADE,Barricade,壁垒,1156,36533,0.0316426244765007,1200,0.03284701502750938
allCharacters,,MODDED,CARD.MODDED,Modded,模组改造,1152,36533,0.031533134426409,1334,0.036514931705581254
allCharacters,,METAMORPHOSIS,CARD.METAMORPHOSIS,Metamorphosis,羽化,1140,36533,0.031204664276133907,1213,0.03320285769030739
allCharacters,,SERPENT_FORM,CARD.SERPENT_FORM,Serpent Form,群蛇形态,1138,36533,0.031149919251088058,1278,0.03498207100429748
allCharacters,,SUCKER_PUNCH,CARD.SUCKER_PUNCH,Sucker Punch,突然一拳,1135,36533,0.031067801713519284,1295,0.0354474037171872
allCharacters,,REAP,CARD.REAP,Reap,收割,1128,36533,0.030876194125858812,1251,0.034243013166178525
allCharacters,,DEATHS_DOOR,CARD.DEATHS_DOOR,Death's Door,死亡之门,1127,36533,0.030848821613335888,1397,0.0382393999945255
allCharacters,,FTL,CARD.FTL,FTL,超越光速,1116,36533,0.03054772397558372,1334,0.036514931705581254
allCharacters,,NULL,CARD.NULL,Null,空值,1115,36533,0.030520351463060796,1210,0.03312074015273862
allCharacters,,PHOTON_CUT,CARD.PHOTON_CUT,Photon Cut,光子切割,1115,36533,0.030520351463060796,1315,0.03599485396764569
allCharacters,,DEBT,CARD.DEBT,Debt,债务,1105,36533,0.03024662633783155,1161,0.03177948703911532
allCharacters,,MACHINE_LEARNING,CARD.MACHINE_LEARNING,Machine Learning,机器学习,1101,36533,0.03013713628773985,1246,0.0341061506035639
allCharacters,,EXPECT_A_FIGHT,CARD.EXPECT_A_FIGHT,Expect a Fight,跃跃欲试,1097,36533,0.030027646237648153,1204,0.032956505077601075
allCharacters,,SEANCE,CARD.SEANCE,Seance,降灵,1096,36533,0.030000273725125228,1186,0.03246379985218843
allCharacters,,POKE,CARD.POKE,Poke,戳击,1094,36533,0.02994552870007938,1430,0.039142692907782
allCharacters,,MASTER_OF_STRATEGY,CARD.MASTER_OF_STRATEGY,Master of Strategy,战略大师,1092,36533,0.02989078367503353,1219,0.03336709276544494
allCharacters,,WHIRLWIND,CARD.WHIRLWIND,Whirlwind,旋风斩,1087,36533,0.02975392111241891,1210,0.03312074015273862
allCharacters,,BARRAGE,CARD.BARRAGE,Barrage,弹幕齐射,1085,36533,0.02969917608737306,1307,0.035775873867462296
allCharacters,,FLICK_FLACK,CARD.FLICK_FLACK,Flick-Flack,翻越撑击,1085,36533,0.02969917608737306,1256,0.03437987572879315
allCharacters,,HAVOC,CARD.HAVOC,Havoc,破灭,1085,36533,0.02969917608737306,1366,0.03739085210631484
allCharacters,,NOT_YET,CARD.NOT_YET,Not Yet,时候未到,1069,36533,0.029261215887006267,1186,0.03246379985218843
allCharacters,,FINISHER,CARD.FINISHER,Finisher,终结技,1063,36533,0.029096980811868723,1184,0.03240905482714258
allCharacters,,ASSASSINATE,CARD.ASSASSINATE,Assassinate,刺杀,1059,36533,0.028987490761777025,1216,0.033284975227876164
allCharacters,,ENERGY_SURGE,CARD.ENERGY_SURGE,Energy Surge,能量涌动,1059,36533,0.028987490761777025,1418,0.038814222757506914
allCharacters,,HIGH_FIVE,CARD.HIGH_FIVE,High Five,击掌,1058,36533,0.0289601182492541,1145,0.03134152683874853
allCharacters,,TWIN_STRIKE,CARD.TWIN_STRIKE,Twin Strike,双重打击,1052,36533,0.028795883174116552,1387,0.03796567486929625
allCharacters,,PROLONG,CARD.PROLONG,Prolong,延伸,1050,36533,0.028741138149070703,1175,0.03216270221443626
allCharacters,,BALL_LIGHTNING,CARD.BALL_LIGHTNING,Ball Lightning,球状闪电,1046,36533,0.028631648098979005,1209,0.0330933676402157
allCharacters,,GUNK_UP,CARD.GUNK_UP,Gunk Up,污秽攻击,1038,36533,0.028412667998795608,1335,0.03654230421810418
allCharacters,,ACCELERANT,CARD.ACCELERANT,Accelerant,触媒,1035,36533,0.028330550461226837,1252,0.03427038567870145
allCharacters,,ALL_FOR_ONE,CARD.ALL_FOR_ONE,All for One,万物一心,1033,36533,0.028275805436180988,1182,0.032354309802096734
allCharacters,,FLECHETTES,CARD.FLECHETTES,Flechettes,飞镖,1028,36533,0.028138942873566365,1112,0.030438233925492022
allCharacters,,SHADOW_SHIELD,CARD.SHADOW_SHIELD,Shadow Shield,暗影之盾,1026,36533,0.028084197848520516,1156,0.0316426244765007
allCharacters,,JUGGLING,CARD.JUGGLING,Juggling,杂耍,1021,36533,0.027947335285905893,1184,0.03240905482714258
allCharacters,,WROUGHT_IN_WAR,CARD.WROUGHT_IN_WAR,Wrought in War,战火铸就,1017,36533,0.027837845235814195,1179,0.03227219226452796
allCharacters,,SHROUD,CARD.SHROUD,Shroud,厄运之衣,1008,36533,0.027591492623107877,1315,0.03599485396764569
allCharacters,,BEACON_OF_HOPE,CARD.BEACON_OF_HOPE,Beacon of Hope,希望灯塔,1002,36533,0.02742725754797033,1074,0.02939807844962089
allCharacters,,SHINING_STRIKE,CARD.SHINING_STRIKE,Shining Strike,明耀打击,995,36533,0.027235649960309857,1080,0.029562313524758438
allCharacters,,SCULPTING_STRIKE,CARD.SCULPTING_STRIKE,Sculpting Strike,雕琢打击,994,36533,0.027208277447786932,1103,0.0301918813127857
allCharacters,,SWORD_SAGE,CARD.SWORD_SAGE,Sword Sage,剑圣,983,36533,0.026907179810034765,1166,0.03191634960172994
allCharacters,,DISMANTLE,CARD.DISMANTLE,Dismantle,拆卸,979,36533,0.026797689759943066,1083,0.02964443106232721
allCharacters,,HAND_TRICK,CARD.HAND_TRICK,Hand Trick,手上技法,972,36533,0.026606082172282594,1069,0.029261215887006267
allCharacters,,SOLAR_STRIKE,CARD.SOLAR_STRIKE,Solar Strike,太阳打击,968,36533,0.026496592122190896,1130,0.03093093915090466
allCharacters,,CASCADE,CARD.CASCADE,Cascade,倾泻,965,36533,0.026414474584622122,1799,0.04924315002874114
allCharacters,,REANIMATE,CARD.REANIMATE,Reanimate,死者苏生,962,36533,0.026332357047053348,1109,0.030356116387923248
allCharacters,,THUNDER,CARD.THUNDER,Thunder,雷霆,961,36533,0.026304984534530423,1290,0.03531054115457258
allCharacters,,FIEND_FIRE,CARD.FIEND_FIRE,Fiend Fire,恶魔之焰,960,36533,0.0262776120220075,1052,0.028795883174116552
allCharacters,,FLAK_CANNON,CARD.FLAK_CANNON,Flak Cannon,散射炮,959,36533,0.026250239509484574,1037,0.028385295486272687
allCharacters,,GENESIS,CARD.GENESIS,Genesis,创世纪,942,36533,0.02578490679659486,1047,0.02865902061150193
allCharacters,,DOUBLE_ENERGY,CARD.DOUBLE_ENERGY,Double Energy,双倍能量,941,36533,0.025757534284071935,1090,0.029836038649987684
allCharacters,,EQUILIBRIUM,CARD.EQUILIBRIUM,Equilibrium,均衡,938,36533,0.02567541674650316,1051,0.028768510661593628
allCharacters,,ERADICATE,CARD.ERADICATE,Eradicate,根除,932,36533,0.025511181671365613,985,0.02696192483508061
allCharacters,,PULL_FROM_BELOW,CARD.PULL_FROM_BELOW,Pull from Below,亡魂牵引,932,36533,0.025511181671365613,1108,0.030328743875400323
allCharacters,,BUNDLE_OF_JOY,CARD.BUNDLE_OF_JOY,Bundle of Joy,新生之喜,930,36533,0.025456436646319764,1068,0.029233843374483343
allCharacters,,OUTBREAK,CARD.OUTBREAK,Outbreak,毒性爆发,926,36533,0.02534694659622807,1158,0.03169736950154655
allCharacters,,SUPERCRITICAL,CARD.SUPERCRITICAL,Supercritical,超临界态,922,36533,0.02523745654613637,1061,0.029042235786822874
allCharacters,,DRAIN_POWER,CARD.DRAIN_POWER,Drain Power,能量汲取,919,36533,0.025155339008567597,976,0.026715572222374293
allCharacters,,DARKNESS,CARD.DARKNESS,Darkness,漆黑,917,36533,0.025100593983521748,1113,0.030465606438014946
allCharacters,,LOOP,CARD.LOOP,Loop,循环,912,36533,0.024963731420907125,1125,0.03079407658829004
allCharacters,,STRANGLE,CARD.STRANGLE,Strangle,紧勒,910,36533,0.024908986395861275,1023,0.028002080310951742
allCharacters,,BOUNCING_FLASK,CARD.BOUNCING_FLASK,Bouncing Flask,弹跳药瓶,909,36533,0.02488161388333835,1037,0.028385295486272687
allCharacters,,WHISTLE,CARD.WHISTLE,Whistle,吹哨,906,36533,0.024799496345769577,1013,0.027728355185722496
allCharacters,,MASTER_PLANNER,CARD.MASTER_PLANNER,Master Planner,谋划专家,905,36533,0.024772123833246652,939,0.025702789259026085
allCharacters,,SMOKESTACK,CARD.SMOKESTACK,Smokestack,烟囱,902,36533,0.024690006295677882,1115,0.030520351463060796
allCharacters,,IRON_WAVE,CARD.IRON_WAVE,Iron Wave,铁斩波,900,36533,0.024635261270632033,1154,0.03158787945145485
allCharacters,,DASH,CARD.DASH,Dash,冲刺,898,36533,0.024580516245586184,975,0.026688199709851368
allCharacters,,CORROSIVE_WAVE,CARD.CORROSIVE_WAVE,Corrosive Wave,腐蚀波,897,36533,0.02455314373306326,960,0.0262776120220075
allCharacters,,AGGRESSION,CARD.AGGRESSION,Aggression,好勇斗狠,895,36533,0.02449839870801741,978,0.026770317247420142
allCharacters,,CONFLAGRATION,CARD.CONFLAGRATION,Conflagration,焚烧,894,36533,0.024471026195494485,992,0.027153532422741083
allCharacters,,POISONED_STAB,CARD.POISONED_STAB,Poisoned Stab,带毒刺击,894,36533,0.024471026195494485,1117,0.030575096488106645
allCharacters,,COMET,CARD.COMET,Comet,彗星,891,36533,0.02438890865792571,963,0.026359729559576273
allCharacters,,MANGLE,CARD.MANGLE,Mangle,凌虐,887,36533,0.024279418607834013,1050,0.028741138149070703
allCharacters,,MISERY,CARD.MISERY,Misery,苦难,881,36533,0.024115183532696465,1025,0.02805682533599759
allCharacters,,BLUDGEON,CARD.BLUDGEON,Bludgeon,重锤,879,36533,0.024060438507650616,1014,0.02775572769824542
allCharacters,,REAPER_FORM,CARD.REAPER_FORM,Reaper Form,死神形态,879,36533,0.024060438507650616,929,0.025429064133796843
allCharacters,,SPEEDSTER,CARD.SPEEDSTER,Speedster,速行者,878,36533,0.02403306599512769,1080,0.029562313524758438
allCharacters,,BOMBARDMENT,CARD.BOMBARDMENT,Bombardment,轰击,877,36533,0.024005693482604767,1052,0.028795883174116552
allCharacters,,TEAR_ASUNDER,CARD.TEAR_ASUNDER,Tear Asunder,扯碎,876,36533,0.023978320970081842,954,0.026113376946869955
allCharacters,,THE_SMITH,CARD.THE_SMITH,The Smith,铸剑者,874,36533,0.023923575945035996,950,0.026003886896778256
allCharacters,,TORIC_TOUGHNESS,CARD.TORIC_TOUGHNESS,Toric Toughness,坚韧之环,868,36533,0.02375934086989845,896,0.024525771220540334
allCharacters,,BULLET_TIME,CARD.BULLET_TIME,Bullet Time,子弹时间,867,36533,0.023731968357375524,922,0.02523745654613637
allCharacters,,DEFILE,CARD.DEFILE,Defile,玷污,860,36533,0.023540360769715052,1052,0.028795883174116552
allCharacters,,PINPOINT,CARD.PINPOINT,Pinpoint,精密瞄准,860,36533,0.023540360769715052,952,0.026058631921824105
allCharacters,,BREAK,CARD.BREAK,Break,破击,856,36533,0.023430870719623353,910,0.024908986395861275
allCharacters,,CALCIFY,CARD.CALCIFY,Calcify,钙化,855,36533,0.02340349820710043,1059,0.028987490761777025
allCharacters,,ENVENOM,CARD.ENVENOM,Envenom,涂毒,855,36533,0.02340349820710043,923,0.025264829058659295
allCharacters,,CREATIVE_AI,CARD.CREATIVE_AI,Creative AI,创造性AI,850,36533,0.023266635644485806,947,0.025921769359209482
allCharacters,,BUFFER,CARD.BUFFER,Buffer,缓冲,849,36533,0.02323926313196288,972,0.026606082172282594
allCharacters,,NIGHTMARE,CARD.NIGHTMARE,Nightmare,夜魇,829,36533,0.022691812881504392,908,0.024854241370815426
allCharacters,,FIGHT_ME,CARD.FIGHT_ME,Fight Me!,与我一战！,825,36533,0.022582322831412694,926,0.02534694659622807
allCharacters,,BONE_SHARDS,CARD.BONE_SHARDS,Bone Shards,碎骨,822,36533,0.02250020529384392,879,0.024060438507650616
allCharacters,,HANG,CARD.HANG,Hang,吊杀,820,36533,0.022445460268798074,1606,0.04396025511181671
allCharacters,,TRASH_TO_TREASURE,CARD.TRASH_TO_TREASURE,Trash to Treasure,化废为宝,814,36533,0.022281225193660527,954,0.026113376946869955
allCharacters,,SYNCHRONIZE,CARD.SYNCHRONIZE,Synchronize,同步,813,36533,0.022253852681137602,924,0.02529220157118222
allCharacters,,SPITE,CARD.SPITE,Spite,怨恨,809,36533,0.022144362631045904,901,0.024662633783154957
allCharacters,,GLASSWORK,CARD.GLASSWORK,Glasswork,玻璃工艺,808,36533,0.02211699011852298,897,0.02455314373306326
allCharacters,,HAILSTORM,CARD.HAILSTORM,Hailstorm,冰雹风暴,804,36533,0.02200750006843128,996,0.02726302247283278
allCharacters,,INFERNAL_BLADE,CARD.INFERNAL_BLADE,Infernal Blade,地狱之刃,804,36533,0.02200750006843128,1012,0.02770098267319957
allCharacters,,MAKE_IT_SO,CARD.MAKE_IT_SO,Make It So,如此甚好,803,36533,0.021980127555908356,951,0.02603125940930118
allCharacters,,FOCUSED_STRIKE,CARD.FOCUSED_STRIKE,Focused Strike,集中打击,798,36533,0.021843264993293733,904,0.024744751320723728
allCharacters,,UNRELENTING,CARD.UNRELENTING,Unrelenting,无情猛攻,795,36533,0.02176114745572496,921,0.025210084033613446
allCharacters,,HAUNT,CARD.HAUNT,Haunt,纠缠,793,36533,0.021706402430679114,981,0.026852434784988916
allCharacters,,BELIEVE_IN_YOU,CARD.BELIEVE_IN_YOU,Believe in You,相信着你,792,36533,0.02167902991815619,869,0.023786713382421373
allCharacters,,ONE_TWO_PUNCH,CARD.ONE_TWO_PUNCH,One-Two Punch,连环拳,783,36533,0.021432677305449867,854,0.023376125694577504
allCharacters,,PURITY,CARD.PURITY,Purity,净化,780,36533,0.021350559767881094,871,0.023841458407467223
allCharacters,,VEILPIERCER,CARD.VEILPIERCER,Veilpiercer,刺破帷幕,780,36533,0.021350559767881094,886,0.024252046095311088
allCharacters,,FISTICUFFS,CARD.FISTICUFFS,Fisticuffs,拳斗,774,36533,0.021186324692743546,884,0.02419730107026524
allCharacters,,SEEKING_EDGE,CARD.SEEKING_EDGE,Seeking Edge,追踪之刃,774,36533,0.021186324692743546,809,0.022144362631045904
allCharacters,,SPIRIT_OF_ASH,CARD.SPIRIT_OF_ASH,Spirit of Ash,灰烬之灵,773,36533,0.02115895218022062,875,0.02395094845755892
allCharacters,,HELLRAISER,CARD.HELLRAISER,Hellraiser,地狱狂徒,765,36533,0.020939972080037228,835,0.02285604795664194
allCharacters,,STORM,CARD.STORM,Storm,雷暴,763,36533,0.02088522705499138,1511,0.04135986642213889
allCharacters,,SEVERANCE,CARD.SEVERANCE,Severance,切断,759,36533,0.02077573700489968,840,0.022992910519256563
allCharacters,,PACTS_END,CARD.PACTS_END,Pact's End,契约终结,756,36533,0.020693619467330907,1095,0.029972901212602304
allCharacters,,CELESTIAL_MIGHT,CARD.CELESTIAL_MIGHT,Celestial Might,天穹之力,755,36533,0.020666246954807982,842,0.023047655544302412
allCharacters,,MIRAGE,CARD.MIRAGE,Mirage,蜃景,754,36533,0.020638874442285057,921,0.025210084033613446
allCharacters,,JACKPOT,CARD.JACKPOT,Jackpot,大奖,753,36533,0.020611501929762133,877,0.024005693482604767
allCharacters,,OBLIVION,CARD.OBLIVION,Oblivion,湮灭,748,36533,0.02047463936714751,876,0.023978320970081842
allCharacters,,SIGNAL_BOOST,CARD.SIGNAL_BOOST,Signal Boost,信号增强,746,36533,0.02041989434210166,856,0.023430870719623353
allCharacters,,REBOOT,CARD.REBOOT,Reboot,重启,741,36533,0.020283031779487037,867,0.023731968357375524
allCharacters,,EXPERTISE,CARD.EXPERTISE,Expertise,独门技术,734,36533,0.02009142419182657,805,0.022034872580954205
allCharacters,,STOMP,CARD.STOMP,Stomp,踩踏,733,36533,0.020064051679303644,802,0.02195275504338543
allCharacters,,SETUP_STRIKE,CARD.SETUP_STRIKE,Setup Strike,预备打击,732,36533,0.02003667916678072,940,0.02573016177154901
allCharacters,,SHARED_FATE,CARD.SHARED_FATE,Shared Fate,命运同担,730,36533,0.01998193414173487,1103,0.0301918813127857
allCharacters,,SWEEPING_BEAM,CARD.SWEEPING_BEAM,Sweeping Beam,扫荡射线,716,36533,0.019598718966413926,807,0.022089617606000055
allCharacters,,SNEAKY,CARD.SNEAKY,Sneaky,鬼祟,700,36533,0.019160758766047135,802,0.02195275504338543
allCharacters,,TEMPEST,CARD.TEMPEST,Tempest,暴风雨,700,36533,0.019160758766047135,801,0.021925382530862507
allCharacters,,LEGION_OF_BONE,CARD.LEGION_OF_BONE,Legion of Bone,骸骨军团,699,36533,0.01913338625352421,931,0.02548380915884269
allCharacters,,END_OF_DAYS,CARD.END_OF_DAYS,End of Days,末日降临,698,36533,0.019106013741001286,754,0.020638874442285057
allCharacters,,UPROAR,CARD.UPROAR,Uproar,骚动,697,36533,0.01907864122847836,1853,0.05072126570497906
allCharacters,,SHADOW_STEP,CARD.SHADOW_STEP,Shadow Step,暗影步,695,36533,0.019023896203432512,750,0.02052938439219336
